"http://www.sciencedirect.com/science/article/pii/S0167739X17310488"; "Future Generation Computer Systems"; "2018"; "Since the nodes are battery operated and replenishment of battery is almost impossible especially when the nodes deployed at far distant and unattended areas. The extensive devices connected through Internet of Things (IoT) bring forth many challenges such as high battery power consumption, designing of smart e-health devices, construction of smart home control system, etc. However, among these challenges, network lifetime in the case of IoT embedded devices communications, battery lifetime of IoT devices, and deployment of sensor networks are the most prominent challenges exist in the current literature. Therefore, to extend the network lifetime and minimum utilization of battery, all the steps from node deployment to network architecture (in our case, we are considering clustered network architecture) and from sensing the environment to sharing the sensed data to the BS (i.e. routing) should be designed in a careful way. Decreasing the broadcasting of packets, and lessening the computation at the node level and minimizing the packet overhead play their important role in the conservation of energy that pushes toward better network throughput. In our under-discussed research work, we are in an aim to increase the network throughput by conserving the energy, especially during the routing process. Our work targets the constituent phases of cluster based aware energy routing for maximizing the throughput by decreasing the end-to-end delay, less packet drop ratio and improving network lifetime. Our strategies of customized, proactive routing, localized behavior strategies and in-network processing help in achieving our goal."; "Energy and interoperable aware routing for throughput optimization in clustered IoT-wireless sensor networks"; 
"http://www.sciencedirect.com/science/article/pii/S1877050917319853"; "Procedia Computer Science"; "2017"; "Wireless security is concise on protecting the resources connected to the wireless network from unauthorized access. Wi-Fi Protected Access II (WPA2) is a predominant variety of cryptography based wireless security protocol, which is crafted to be robust and can prevent all the wireless attacks. But numerous organizations explicitly like educational institutions remains vulnerable due to lack of security. By auditing the vulnerabilities and performing the penetration testing, it is possible to review the causes of the issues indicted over the network. Wireless security auditing is anticipated to be an exact blend of attack scenario and the well matched audit policy checklist provides a benchmark for a sheltered wireless network in safe hands."; "Wireless Security Auditing: Attack Vectors and Mitigation Strategies"; 
"http://www.sciencedirect.com/science/article/pii/S2210537919300575"; "Sustainable Computing: Informatics and Systems"; "2019"; "Privacy and trustworthiness are the key apprehensions for the users of Internet of Vehicle (IoV) services. Having multiple components involved in the communication (i.e., sensors, vehicles, humans, and infrastructures), the IoV platforms are exposed to a range of attacks. This manuscript will focus on Distributed Denial of Service (DDOS) attacks by adding the design of an Intrusion Detection Systems (IDS) tailored to IoV systems. Moreover, Artificial Intelligence (AI) and Machine Learning (ML) techniques will be investigated that can help in making refined defense architecture for countering DDOS attacks in IoV networks. Furthermore, a fuzzy logic and Q-learning based proposed solution is tested through simulations which argues about the usefulness of the proposed approach in comparison with conventional techniques."; "DDoS attack detection: A key enabler for sustainable communication in internet of vehicles"; 
"http://www.sciencedirect.com/science/article/pii/S1570870518307844"; "Ad Hoc Networks"; "2019"; "Advanced Metering Infrastructure (AMI), which refers to the communication network for the collection of power data from smart meters in a Smart Grid, is expected to be used in the service of many Smart City applications such as gas and water data collection or electric vehicle charging. As the communication within the AMI needs to be secure to protect user’s power data, key management becomes a challenge due to its overhead and limited resources on smart meters. While using public-keys eliminate some of the overhead of key management as opposed to symmetric-key management, there are still challenges regarding the management of certificates that store and certify the public-keys. In particular, distribution and storage of certificate revocation list (CRL) is major a challenge due to cost of distribution and storage in AMI networks which is envisioned to utilize wireless mesh networks. Motivated by the need of keeping the CRL distribution and storage cost effective and scalable, in this paper, we present a distributed CRL management scheme by utilizing distributed hash trees (DHTs) that have been heavily employed in peer-to-peer (P2P) networks. The basic idea is to share the burden of storage of CRLs among all the smart meters by exploiting the convenient wireless communication capability of the smart meters among each other. Using DHTs not only reduces the space requirements for CRLs but also makes the CRL updates more convenient. We implemented DHT-based CRL structure both on ns-3 and testbed using IEEE 802.11s mesh standard as a model for AMI and demonstrated its superior performance with respect to traditional methods of CRL management through extensive simulations."; "Efficient certificate revocation management schemes for IoT-based advanced metering infrastructures in smart cities"; 
"http://www.sciencedirect.com/science/article/pii/S136137231930020X"; "Computer Fraud & Security"; "2019"; "Cloud computing has become one of the most critical components of businesses and corporate organisations worldwide. It is a technology that has applications and services running on distributed networks and pooled virtualised resources that small, medium and large organisations can utilise to host their applications, processes and portals online via datacentres to provide access over the Internet to end users, customers and employees. In today's dynamic business world, traditional IT systems cannot keep up with ever-changing market demands and complex environments. Cloud computing has become one of the most critical components of enterprises worldwide. In today's dynamic business world, traditional IT systems cannot keep up with ever-changing market demands and complex environments. Many organisations are seeking an all-purpose cloud deployment to achieve increased service quality, which translates into better security and higher performance. In such cases, it becomes critical to concentrate on metrics for security and performance. Akashdeep Bhardwaj and Sam Goundar propose a framework for examining those two crucial elements."; "A framework to define the relationship between cyber security and cloud performance"; 
"http://www.sciencedirect.com/science/article/pii/S1353485817300259"; "Network Security"; "2017"; "Big data refers to huge data sets that have come about through the phenomenal growth being seen in the volume of information collected, produced, analysed, shared and stored by organisations. By analysing big data sets, valuable insights can be gained into how patterns of data are associated to enable better-informed decision-making, which can aid in competitiveness and drive innovation. According to Gartner, 48% of organisations had invested in big data capabilities in 2016. Big data programmes benefit organisations in many ways, driving competitiveness and innovation. But they can also increase security risks owing to the vast amount of sensitive information they hold. Big data sets harness information from multiple sources such as databases, data warehouses, log and event files, security controls such as intrusion prevention systems and usergenerated data from sources such as emails and social media posts. So data security is a must for any organisation, and encryption needs to be a key part of that, says Colin Tankard of Digital Pathways."; "Encryption as the cornerstone of big data security"; 
"http://www.sciencedirect.com/science/article/pii/S0167739X18302930"; "Future Generation Computer Systems"; "2019"; "Software Defined Networking (SDN) separates the control logic from data forwarding and shifts the whole decision power to the controller, making the switch a dumb device. SDNs are becoming more and more important due to the key features like scalability, flexibility and monitoring. The centralized control of SDN makes it vulnerable to different attacks such as Flooding, Spoofing, Denial of Service (DoS), etc. These attacks can degrade the SDN performance by overwhelming its different components such as controller, switch and control channel. This paper provides a comprehensive review of different mitigation approaches and categorizes them into three different classes on the basis of their methodology to handle the malicious traffic. In addition to that, we find out limitations in these mitigation approaches and propose the possible features of an optimal solution against DoS attacks. To the best of our knowledge, this work is the first attempt toward classifying DoS mitigation strategies and finding out their limitations in the SDN environment."; "Toward an optimal solution against Denial of Service attacks in Software Defined Networks"; 
"http://www.sciencedirect.com/science/article/pii/S0305054816301113"; "Computers & Operations Research"; "2016"; "Today's organizations are inherently open and connected, sharing knowledge and ideas in order to remain innovative. As a result, these organizations are also more vulnerable to information theft through different forms of security breaches caused by hackers and competitors. One way of understanding the vulnerability of an information system is to build and analyze the attack graph of that system. The attack graph of an information system contains all the paths that can be used to penetrate the system in order to breach critical assets. Although existing literature provides an abundance of attack graph generation algorithms, more methods are required to help analyze the attack graphs. In this paper, we study how best to deploy security countermeasures to protect an organization by analyzing the vulnerability of the organization through the use of its attack graph. In particular, we present an approach to find an optimal affordable subset of arcs, called an interdiction plan, on an attack graph that should be protected from attack to minimize the loss due to security breaches. We formulate this problem as a bi-level mixed-integer linear program and develop an exact algorithm to solve it. Experiments show that the algorithm is able to solve relatively large problems. Two heuristic methods, one with and the other without a heuristic to solve the master problem and both limiting the master problem branch-and-bound tree to only one node solve the large problems remarkably well. Experiments also reveal that the quality of an interdiction plan is relatively insensitive with respect to the error in the estimate of the attacker's budget, and that the breach loss drops sharply at the beginning, then levels off before finally dropping sharply again with increases in the security budget."; "Interdicting attack graphs to protect organizations from cyber attacks: A bi-level defender–attacker model"; 
"http://www.sciencedirect.com/science/article/pii/S0167739X17308567"; "Future Generation Computer Systems"; "2018"; "In the Internet of Things (IoT) era, a variety of devices that accumulate a range of data and electronic information are connected to the internet. This information is intelligently processed to create new services. As a result, the range of security risks is expanded, and the risk of compromise of electronic information is increasing. To combat this risk, research and investments in electronic information security technology is steadily increasing, and various security systems are being steadily developed. However, since electronic information security technology suitable for the IoT environment is not classified, many security systems perform redundant functions. The use of redundant security systems not only wastes costs in terms of security management, but also inefficiently performs security operations."; "An analysis of security systems for electronic information for establishing secure internet of things environments: Focusing on research trends in the security field in South Korea"; 
"http://www.sciencedirect.com/science/article/pii/S1386505619305179"; "International Journal of Medical Informatics"; "2019"; "Background; "Legal Framework for Health Cloud: A Systematic Review"; 
"http://www.sciencedirect.com/science/article/pii/S016740481730038X"; "Computers & Security"; "2017"; "The advantage of having remote access motivates network administrators to connect mission-critical servers (e.g., enterprise management systems) as well as public web servers via the Internet, even though connecting these mission-critical servers to the Internet is not recommended. These mission-critical or public servers are accessible from any host on the Internet, allowing cyber attackers to engage the targeted server as part of a process to discover potential exploits and unpatched vulnerabilities. Although it would be difficult to eradicate all the potential vulnerabilities in advance, accessibility to a server can be controlled to limit or minimize the chance of exposing a vulnerable surface. We aimed to address the accessibility issue by designing and prototyping an Invi-server system, in which the IP and MAC addresses of the protected secret server remain invisible from external scanning and eavesdropping trials and even from compromised internal hosts on the network. This Invi-server system can be used as a way to reduce the attack surface of a protected server while allowing authorized users to send and receive packets via the protected server. We also implemented a prototype of the Invi-server system to demonstrate that our proposed system has the ability to reduce the attack surfaces significantly without increasing network performance overhead to any significant extent."; "Invi-server: Reducing the attack surfaces by making protected server invisible on networks"; 
"http://www.sciencedirect.com/science/article/pii/S0167404818311349"; "Computers & Security"; "2019"; "Distributed denial of service (DDoS) cyber-attack poses a severe threat to the industrial Internet of Things (IIoT) operation due to the security vulnerabilities resulted from increased connectivity and openness, and the large number of deployed low computation power devices. This paper applies Fog computing concept in DDoS mitigation by allocating traffic monitoring and analysis work close to local devices, and, on the other hand, coordinating and consolidating work to cloud central servers so as to achieve fast response while at low false alarm rate. The mitigation scheme consists of real-time traffic filtering via field firewall devices, which are able to reversely filter the signature botnet attack packets; offline specification based traffic analysis via virtualized network functions (VNFs) in the local servers; and centralized coordination via cloud server, which consolidates and correlates the information from the distributed local servers to make a more accurate decision. The proposed scheme is tested in an industrial control system testbed and the experiments evaluate the detection time and rate for two types of DDoS attacks and demonstrate the effectiveness of the scheme."; "A fog computing based approach to DDoS mitigation in IIoT systems"; 
"http://www.sciencedirect.com/science/article/pii/S0045790617333876"; "Computers & Electrical Engineering"; "2018"; "We propose a scheme for Cloud-of-Things and Edge Computing (CoTEC) traffic management in multi-domain networks. To direct the traffic flow through the service nodes, we assign a critical egress point for each traffic flow in the CoTEC network using multiple egress routers to optimize the traffic flow; this is known as Egress-Topology (ET). Therefore, the proposed ET incorporates traditional multi-topology routing in the CoTEC network to address the inconsistencies between service overlay routing and the border gateway protocol policies. Furthermore, the proposed ET introduces a number of programmable nodes that can be configured to ease the ongoing traffic on the network and re-align services among the other nodes in multi-domain networks. The results show that our algorithm has a lower execution time and better quality of service than that obtained without using our algorithm, thus allowing us to satisfy the flexibility and efficiency demands of multi-domain networks."; "Efficient algorithm for traffic engineering in Cloud-of-Things and edge computing"; 
"http://www.sciencedirect.com/science/article/pii/S1084804512001178"; "Journal of Network and Computer Applications"; "2013"; "In this paper, we survey different intrusions affecting availability, confidentiality and integrity of Cloud resources and services. Proposals incorporating Intrusion Detection Systems (IDS) and Intrusion Prevention Systems (IPS) in Cloud are examined. We recommend IDS/IPS positioning in Cloud environment to achieve desired security in the next generation networks."; "A survey of intrusion detection techniques in Cloud"; 
"http://www.sciencedirect.com/science/article/pii/S1084804518300419"; "Journal of Network and Computer Applications"; "2018"; "The evolving trends of mobility, cloud computing and collaboration have blurred the perimeter separating corporate networks from the wider world. These new tools and business models enhance productivity and present new opportunities for competitive advantage although they also introduce new risks. Currently, security is one of the most limiting issues for technological development in fields such as Internet of Things or Cyber-physical systems. This work contributes to the cyber security research field with a design that can incorporate advanced scheduling algorithms and predictive models in a parallel and distributed way, in order to improve intrusion detection in the current scenario, where increased demand for global and wireless interconnection has weakened approaches based on protection tasks running only on specific perimeter security devices. The aim of this paper is to provide a framework to properly distribute intrusion detection system (IDS) tasks, considering security requirements and variable availability of computing resources. To accomplish this, we propose a novel approach, which promotes the integration of personal and enterprise computing resources with externally supplied cloud services, in order to handle the security requirements. For example, in a business environment, there is a set information resources that need to be specially protected, including data handled and transmitted by small mobile devices. These devices can execute part of the IDS tasks necessary for self-protection, but other tasks could be derived to other more powerful systems. This integration must be achieved in a dynamic way: cloud resources are used only when necessary, minimizing utility computing costs and security problems posed by cloud, but preserving local resources when those are required for business processes or user experience. In addition to satisfying the main objective, the strengths and benefits of the proposed framework can be explored in future research. This framework provides the integration of different security approaches, including well-known and recent advances in intrusion detection as well as supporting techniques that increase the resilience of the system. The proposed framework consists of: (1) a controller component, which among other functions, decides the source and target hosts for each data flow; and (2) a switching mechanism, allowing tasks to redirect data flows as established by the controller scheduler. The proposed approach has been validated through a number of experiments. First, an experimental DIDS is designed by selecting and combining a number of existing IDS solutions. Then, a prototype implementation of the proposed framework, working as a proof of concept, is built. Finally, singular tests showing the feasibility of our approach and providing a good insight into future work are performed."; "Scheduling framework for distributed intrusion detection systems over heterogeneous network architectures"; 
"http://www.sciencedirect.com/science/article/pii/S0167739X15003118"; "Future Generation Computer Systems"; "2016"; "This article presents a cloud computing adoption framework (CCAF) security suitable for business clouds. CCAF multilayered security is based on the development and integration of three major security technologies: firewall, identity management, and encryption based on the development of enterprise file sync and share technologies. This article presents the vision, related works, and views on security framework. Core technologies have been explained in detail, and experiments were designed to demonstrate the robustness of the CCAF multilayered security. In penetration testing, CCAF multilayered security could detect and block 99.95% viruses and trojans, and could achieve ≥85% of blocking for 100 h of continuous attack. Detection and blocking took <0.012s/trojan or virus. A full CCAF multilayered security protection could block all SQL (structured query language) injection, providing real protection to data. CCAF multilayered security did not report any false alarm. All F-measures for CCAF test results were ≥99.75%. The mechanism of blending of CCAF multilayered security with policy, real services, and business activities has been illustrated. Research contributions have been justified and CCAF multilayered security can be beneficial for volume, velocity, and veracity of big data services operated in the cloud."; "Cloud computing adoption framework: A security framework for business clouds"; 
"http://www.sciencedirect.com/science/article/pii/S1389128618301208"; "Computer Networks"; "2018"; "Internet of Things (IoT) is one of the promising technologies that has attracted a lot of attention in both industrial and academic fields these years. It aims to integrate seamlessly both physical and digital worlds in one single ecosystem that makes up a new intelligent era of Internet. This technology offers a huge business value for organizations and provides opportunities for many existing applications such as energy, healthcare and other sectors. However, as new emergent technology, IoT suffers from several security issues which are most challenging than those from other fields regarding its complex environment and resources-constrained IoT devices. A lot of researches have been initiated in order to provide efficient security solutions in IoT, particularly to address resources constraints and scalability issues. Furthermore, some technologies related to networking and cryptocurrency fields such as Software Defined Networking (SDN) and Blockchain are revolutionizing the world of the Internet of Things thanks to their efficiency and scalability. In this paper, we provide a comprehensive top down survey of the most recent proposed security and privacy solutions in IoT. We discuss particularly the benefits that new approaches such as blockchain and Software Defined Networking can bring to the security and the privacy in IoT in terms of flexibility and scalability. Finally, we give a general classification of existing solutions and comparison based on important parameters."; "Internet of things security: A top-down survey"; 
"http://www.sciencedirect.com/science/article/pii/S0166361518303658"; "Computers in Industry"; "2018"; "The cybersecurity issues represent a complex challenge for all companies committing to Industry 4.0 paradigm. On the other hand, the characterization of cybersecurity concept within Industry 4.0 contexts proved to be an emerging and relevant topic in the recent literature. The paper proposes to analyse, through a systematic literature review approach, the way in which the existing state of art deals with the cybersecurity issues in Industry 4.0 contexts. In particular, the focus will be on the investigation of the main elements associated with cybersecurity theme (i.e. asset involved into cyber-attacks, system vulnerabilities, cyber threats, risks and countermeasures) within those industrial contexts where physical systems (machines, shop floors, plants) are connected each other via the Internet. Four areas of analysis are defined: definitions of cybersecurity and Industry 4.0 concepts, the industrial focus of the analysed studies, the cybersecurity characterization and the management attempts of cybersecurity issues. Through the literature review analysis, a framework of the main features characterizing each area is discussed, providing interesting evidences for future research and applications."; "Cybersecurity for Industry 4.0 in the current literature: A reference framework"; 
"http://www.sciencedirect.com/science/article/pii/S1353485815300489"; "Network Security"; "2015"; "It has never been more important for businesses to strengthen their IT security. Amid a growing, more sophisticated range of threats and increasing EU legislation that will dispense large fines to those failing to smarten up and protect their data, time is now of the essence. Amid a growing, more sophisticated range of threats and increasing EU legislation that will dispense large fines to those failing to smarten up and protect their data, organisations need to get their act together. It's important that all businesses prepare themselves for the new regulations – and do it now. In the process, they may find they accrue a number of business benefits. The technologies and processes they need to put in place will make them more resilient to today's threats and could even be used as a market differentiator, argues Stuart Hooson of Pinnacle Technology Group."; "Smarten your data security before new EU legislation or risk corporate loss"; 
"http://www.sciencedirect.com/science/article/pii/S0306261917309467"; "Applied Energy"; "2018"; "Along with the technical feasibility of microgrids, the importance of supervisory communications, computing, and control (CCC) systems that are necessary to operate a microgrid in a stable and economically feasible manner have been firmly established in the literature. While several investigators have proposed and demonstrated algorithms and applications of CCC, the functional entities and responsibility centers for realizing CCC within microgrids in the context of multiple independent customers and distribution system entities have not been situated and/or studied. In this context, the term emergent microgrid may be used to define an electrical network that consists of local generation, loads, and storage. Such a grid has the potential to be clustered as a microgrid, but does not have all the CCC features to become a full-fledged microgrid. In this paper, a simple electric utility platform (SEUP) that is an end-to-end solution with all the hardware/software interfaces and components necessary for augmenting emergent microgrids with CCC into full-fledged microgrids is presented. SEUP abstracts the details of sensing and CCC for the microgrid developers, installers, operators and end-users to provide a seamless system. SEUP is distinctive from other CCC platforms in that it is entirely based on publicly available infrastructure resources (wireless cellular networks, internet and cloud computing) without any intellectual property restrictions. The paper introduces the functional roles, main architecture, components and security features of SEUP along with the results from a sample application case of a laboratory-scale power system."; "Simple electric utility platform: A hardware/software solution for operating emergent microgrids"; 
"http://www.sciencedirect.com/science/article/pii/S1389128619307522"; "Computer Networks"; "2019"; "The Internet of Things (IoT), based on interconnected devices, enables a variety of elegant new services that could not be realized in a traditional environment, and many of these services harvest the information of a potentially sensitive and private nature belonging to individual users. Unfortunately, existing security functions used to protect such information are difficult to implement in an IoT environment due to the widely varying capacities, functionalities, and security requirements of IoT devices. In this work, to protect against unrestricted accesses to other devices and information extortion from these devices, we propose SODA, a secure IoT gateway that enables a device-side dynamic access control and is capable of deploying various security services to protect sensitive and private information. To show its effectiveness and practicality, we assume that a large number of IoT devices are crowded around an IoT gateway, and we implement a prototype of SODA for such an environment based on software-defined-networking (SDN) and integrate virtual network functions (VNFs) over network function virtualization (NFV) on top of a real IoT device. From our evaluation, we demonstrate how SODA mitigates real-world attacks through its security functions, and presents how it satisfies the performance requirements of a real environment."; "SODA: A software-defined security framework for IoT environments"; 
"http://www.sciencedirect.com/science/article/pii/S0167404818307569"; "Computers & Security"; "2018"; "As a mean to improve safety and convenience on the road, Vehicular Ad Hoc Networks (VANETs) provide various advantages to passengers. However, considering that it is a wireless ad hoc type network, it is usual to see numerous security exploits present in the environment. There are prevention methods as well as responsive solutions for network intrusions; the former is known as Intrusion Detection System (IDS), which monitors and detects potential intrusions that are ongoing in the network. Active network attacks are generally designed to reduce or interrupt availability of the network. Effect of these attackers on the network can be measured by select parameters, which can in turn be used as the main lead for detecting malicious behaviors. In this paper, we propose a complete IDS in VANET using the combination of modified promiscuous mode for data collection and Support Vector Machine (SVM) for data analysis to establish a shared trust value for every vehicle on the network as Trust Aware SVM-Based IDS (TSIDS). This method ensures that the source vehicle or node as well as any intermediate network node is aware of the activity of their next hop and in case of malicious behavior or malfunction, they will respond accordingly to keep the network performance as high as possible."; "Trust aware support vector machine intrusion detection and prevention system in vehicular ad hoc networks"; 
"http://www.sciencedirect.com/science/article/pii/S108480451500288X"; "Journal of Network and Computer Applications"; "2016"; "Cloud Computing offers virtualized computing, storage, and networking resources, over the Internet, to organizations and individual users in a completely dynamic way. These cloud resources are cheaper, easier to manage, and more elastic than sets of local, physical, ones. This encourages customers to outsource their applications and services to the cloud. The migration of both data and applications outside the administrative domain of customers into a shared environment imposes transversal, functional problems across distinct platforms and technologies. This article provides a contemporary discussion of the most relevant functional problems associated with the current evolution of Cloud Computing, mainly from the network perspective. The paper also gives a concise description of Cloud Computing concepts and technologies. It starts with a brief history about cloud computing, tracing its roots. Then, architectural models of cloud services are described, and the most relevant products for Cloud Computing are briefly discussed along with a comprehensive literature review. The paper highlights and analyzes the most pertinent and practical network issues of relevance to the provision of high-assurance cloud services through the Internet, including security. Finally, trends and future research directions are also presented."; "Review and analysis of networking challenges in cloud computing"; 
"http://www.sciencedirect.com/science/article/pii/S1574013718301114"; "Computer Science Review"; "2019"; "In recent days, malwares are advanced, sophisticatedly engineered to attack the target. Most of such advanced malwares are highly persistent and capable of escaping from the security systems. This paper explores such an advanced malware type called Advanced Persistent Threats (APTs). APTs pave the way for most of the Cyber espionages and sabotages. APTs are highly sophisticated, target specific and operate in a stealthy mode till the target is compromised. The intention of the APTs is to deploy target specific automated malwares in a host or network to initiate an on-demand attack based on continuous monitoring. Encrypted covert communication and advanced, sophisticated attack techniques make the identification of APTs more challenging. Conventional security systems like antivirus, anti-malware systems which depend on signatures and static analysis fail to identify these APTs. The Advanced Evasive Techniques (AET) used in APTs are capable of bypassing the stateful firewalls housed in the enterprise choke points at ease. Hence, this paper presents a detailed study on sophisticated attack and evasion techniques used by the contemporary malwares. Furthermore, existing malware analysis techniques, application hardening techniques and CPU assisted application security schemes are also discussed. Finally, the study concludes by presenting the System and Network Security Design (SNSD) using existing mitigation techniques."; "A Survey on malware analysis and mitigation techniques"; 
"http://www.sciencedirect.com/science/article/pii/S1877050918317733"; "Procedia Computer Science"; "2018"; "Due to the large number of IoT devices available, data needed to be processed by cloud service providers has grown exponentially. This leads to increase in the latency of cloud services and by extension latency in many IoT applications. To reduce this latency, computing devices are installed at the edge of the network close to the user. These devices are called “Fog Nodes”. They allow the user to process some data without going all the way to the data center. While the data centers are equipped with abundant resources (i.e. processors, energy and memory), the fog devices are not. This means traditional techniques for preventing intrusion are not applicable at the fog level, because they will incur more latency and/or energy consumption. Therefore, there is a need for low resource demanding, yet strong security system that will protect the fog layer from being attacked. This paper proposes an Intrusion Detection System (IDS) and Intrusion Prevention System (IPS) for Man in the Middle (MitM) attack at the fog layer. The IDS consists of IDS nodes that periodically interrogate nodes one hop away. The IPS uses lightweight encryption to prevent Man in the Middle attack and its variants (i.e. Eavesdropping, Packet Modification and Wormhole attack)."; "A Detection and Prevention Technique for Man in the Middle Attack in Fog Computing"; 
"http://www.sciencedirect.com/science/article/pii/S1570870518306887"; "Ad Hoc Networks"; "2019"; "Ad-hoc network is a temporary self-organizing network that needs no fixed infrastructure. So it has been applied extensively in many areas requesting temporary communication such as military field, emergency disaster relief and road traffic. While, due to the feature of self-organization and wireless communication channels, ad-hoc network is more vulnerable to various attacks compared to the traditional network. In this paper, we proposed a plug and play device to detect Denial of Service (DoS) and privacy attacks. This device mainly includes capture tool and deep learning detection model. Capture tool is used to grab packets in ad-hoc networks, deep learning detection model is used for detecting attacks. An alarm will be triggered if the detected result is attack. In this way, we can avoid the detected attack to spreading out in larger scale. The proposed method can be used as the second line of dense to issue the early-warning signal. In the experiment, first, we use Deep neural network (DNN) detection model to detect DoS attacks; next, we use DNN, Convolutional Neural Network (CNN) and Long Short-Term Memory (LSTM) detection model to detect XSS and SQL attacks. The results show that these detection models can achieve very high Accuracy, Precision, Recall and F1−score. In addition, the time efficiency among the CNN, the LSTM and the DNN is in acceptable range. It proofs that the proposed method can be effectively applied for attack detection. It is important to note that the proposed method can be extended to all other attacks with little modification in ad-hoc networks."; "Anomaly detection in ad-hoc networks based on deep learning model: A plug and play device"; 
"http://www.sciencedirect.com/science/article/pii/S1574119215000929"; "Pervasive and Mobile Computing"; "2015"; "The increasing adoption of mobile devices as the preferred tool to access the Internet imposes to deepen the investigation of security aspects. In parallel, their power constrained nature must be explicitly considered in order to analyze security in an effective and comprehensive manner. This aspect, which is often neglected in the literature, allows investigating two important behaviors of mobile devices: (i) evaluate if all the layers accounting for privacy and security can be re-engineered or optimized to save power, and (ii) understand the effectiveness of draining energy to conduct attacks. In this perspective, this paper surveys and highlights the most recent work on energy-awareness and security. Also, it summarizes the current state of the art on general techniques to save energy, as well as tools to perform measurements. The major contributions of this survey are, thus, a review of past work aimed at minimizing the energy footprint of security mechanisms, and the identification of promising research trends, such as detecting attacks via anomalous power consumption."; "A survey on energy-aware security mechanisms"; 
"http://www.sciencedirect.com/science/article/pii/S0920548918303052"; "Computer Standards & Interfaces"; "2019"; "The Software-defined Network (SDN) paradigm enables an efficient management of future networks by decoupling the control plane from the data plane. Specifically, network resources (e.g. switches or routers) only perform Internet Protocol (IP) packet forwarding in the data plane based on rules dictated by SDN controllers that implement the control plane. Despite the applicability of SDNs to manage network security is a hot topic, managing security associations using SDNs to protect data plane communications is not well covered in the literature. In this sense, the IP Security (IPsec) protocol is the standard to protect IP traffic at network level and it is foreseen a key element in the forthcoming 5G networks or Software-Defined WAN (SD-WAN). Traditionally, the IPsec operation is assisted by a key management protocol, such as the Internet Key Exchange (IKEv2), responsible for establishing IPsec Security Associations (IPsec SAs). Yet, manual configuration of IKEv2 is still required, which does not scale when the number of IPsec entities is high. In this paper we propose a solution to manage IPsec SAs using SDNs avoiding manual configuration in the network resources and enabling a reduced involvement of network administrators. We present two different cases, IKE case and IKE-less case, balancing between the participation of the SDN controller in the IPsec management and the complexity of the network resource. We provide a comprehensive explanation and deep analysis of the solution, which is undergoing standardization at the Internet Engineering Task Force (IETF), describing the interfaces, the operation and security aspects. Finally, we include a simple but significative performance analysis of both cases and a proof-of-concept implementation of the proposal."; "Towards a standard SDN-based IPsec management framework"; 
"http://www.sciencedirect.com/science/article/pii/S1877050917318173"; "Procedia Computer Science"; "2017"; "While many studies applying machine learning algorithms to signature based intrusion detection systems (IDSs) have focused on log analysis, another avenue that might have the potential to yield additional insight into the intrusion detection problem is analysis of the rules that lie at the heart of an IDS. A signature-based IDS is generally ineffective against zero-day attacks; however, an analysis of the types of attack signatures encountered by such a system over its history, could provide guidance about future attacks. This history is essentially encapsulated into the rules of the IDS itself. An examination of rules can reveal a variety of useful information about the kinds of traffic that a network considers to be malicious. This research performs a statistical and machine learning cluster analysis of Snort rules, with a focus on the network protocols used by the rules. It proceeds in two phases. In Phase 1, algorithms are developed to extract protocol information from Snort rules and to determine their distribution across rule sets. This component of the research shows that there are three major types of protocols used in Snort rules: Transmission Control Protocol (TCP), User Datagram Protocol (UDP) and Internet Control Message Protocol (ICMP). It also provides the frequency (or cardinality) of each such protocol per rule set. Phase 2, which focused on the default enabled rules of the latest Snort rule version, performs cluster analyses using the following three approaches: k-means algorithm, a hierarchical agglomerative clustering algorithm, and a density based clustering algorithm. This component of the research illustrates that with respect to the number of protocols per rule set, TCP use is dominant and that it is reasonable to divide Snort rule sets into three principal clusters. One cluster consists of a single rule set and is characterized by a preponderance of UDP protocol usage among its rules. A second cluster consists of four rule sets and is distinguished by each rule set containing more than 900 TCP-based rules. The last cluster consists of all other rulesets. TCP based rules for rule sets in this cluster are all below 500. Comparison among the three clustering algorithms using the silhouette metric, demonstrate them to be very effective, with negligible variation in performance."; "A Statistical and Cluster Analysis Exploratory Study of Snort Rules"; 
